term,tf-idf,document
небыль,0.00015,49.txt
невозможный,0.00015,14.txt
невозможный,0.00015,27.txt
невозможный,0.00015,84.txt
негативный,0.00015,63.txt
негативный,0.00015,84.txt
негодность,0.00015,29.txt
негодность,0.00015,33.txt
негодность,0.00015,34.txt
негодование,0.00015,46.txt
негодование,0.00015,48.txt
негодование,0.00015,49.txt
недавно,0.00015,54.txt
неделя,0.00015,4.txt
неделя,0.00015,21.txt
недовольный,0.00015,30.txt
недоработка,0.00015,29.txt
недоработка,0.00015,33.txt
недоработка,0.00015,34.txt
независимо,0.00015,52.txt
неимоверно,0.00015,1.txt
неимоверно,0.00015,11.txt
неимоверно,0.00015,12.txt
неимоверно,0.00015,2.txt
неимоверно,0.00015,20.txt
нейтрализация,0.00015,94.txt
нейтрализация,0.00015,96.txt
нейтрализация,0.00015,97.txt
некогда,0.00015,55.txt
некрасиво,0.00015,29.txt
некрасиво,0.00015,33.txt
некрасиво,0.00015,34.txt
нельзя,0.00015,95.txt
немагнитный,0.00015,29.txt
немагнитный,0.00015,33.txt
немагнитный,0.00015,34.txt
немедленно,0.00015,1.txt
немедленно,0.00015,12.txt
немедленно,0.00015,2.txt
немедленно,0.00015,20.txt
немедленно,0.00015,78.txt
ненавидеть,0.00015,41.txt
ненавидеть,0.00015,42.txt
ненормальный,0.00015,26.txt
ненормальный,0.00015,63.txt
неосторожность,0.00015,29.txt
неосторожность,0.00015,33.txt
неосторожность,0.00015,34.txt
непередаваемый,0.00015,46.txt
непередаваемый,0.00015,48.txt
непередаваемый,0.00015,49.txt
неплохо,0.00015,41.txt
неплохо,0.00015,42.txt
неполярный,0.00015,94.txt
неполярный,0.00015,96.txt
неполярный,0.00015,97.txt
непонятный,0.00015,15.txt
непонятный,0.00015,73.txt
неприятный,0.00015,25.txt
неприятный,0.00015,27.txt
неприятный,0.00015,86.txt
непростой,0.00015,11.txt
непростой,0.00015,12.txt
непростой,0.00015,13.txt
нептун,0.00015,12.txt
нептун,0.00015,13.txt
нептун,0.00015,25.txt
неравномерно,0.00015,94.txt
неравномерно,0.00015,96.txt
неравномерно,0.00015,97.txt
нереализованный,0.00015,85.txt
нереальный,0.00015,30.txt
нередко,0.00015,30.txt
нержавейка,0.00015,29.txt
нержавейка,0.00015,33.txt
нержавейка,0.00015,34.txt
несколько,0.00015,32.txt
несколько,0.00015,46.txt
несколько,0.00015,48.txt
несколько,0.00015,49.txt
несложно,0.00015,29.txt
несложно,0.00015,33.txt
несложно,0.00015,34.txt
несмотря,0.00015,67.txt
нестабильность,0.00015,46.txt
нестабильность,0.00015,48.txt
нестабильность,0.00015,49.txt
нестандартный,0.00015,54.txt
несчастие,0.00015,95.txt
нет,0.00015,41.txt
нет,0.00015,42.txt
нет,0.00015,5.txt
нетривиальный,0.00015,29.txt
нетривиальный,0.00015,33.txt
нетривиальный,0.00015,34.txt
нетронутый,0.00015,94.txt
нетронутый,0.00015,96.txt
нетронутый,0.00015,97.txt
неужели,0.00015,41.txt
неужели,0.00015,42.txt
неэффективный,0.00015,52.txt
неэффективный,0.00015,53.txt
нижний,0.00015,72.txt
низкий,0.00015,60.txt
низкий,0.00015,64.txt
низкий,0.00015,65.txt
низкий,0.00015,72.txt
низкоскоростной,0.00015,54.txt
нии,0.00015,29.txt
нии,0.00015,33.txt
нии,0.00015,34.txt
никак,0.00015,52.txt
никак,0.00015,77.txt
никак,0.00015,80.txt
никак,0.00015,81.txt
никудышный,0.00015,29.txt
никудышный,0.00015,33.txt
никудышный,0.00015,34.txt
но,0.00015,27.txt
но,0.00015,56.txt
но,0.00015,79.txt
но,0.00015,86.txt
но,0.00015,87.txt
новый,0.00015,11.txt
новый,0.00015,52.txt
новый,0.00015,12.txt
новый,0.00015,13.txt
ножка,0.00015,94.txt
ножка,0.00015,96.txt
ножка,0.00015,97.txt
норма,0.00015,26.txt
норма,0.00015,78.txt
норма,0.00015,84.txt
норма,0.00015,87.txt
носить,0.00015,70.txt
носить,0.00015,74.txt
носить,0.00015,75.txt
НПЗ,0.00015,46.txt
НПЗ,0.00015,48.txt
НПЗ,0.00015,49.txt
нравиться,0.00015,55.txt
нужный,0.00015,70.txt
нужный,0.00015,74.txt
нужный,0.00015,75.txt
нуклеиновый,0.00015,94.txt
нуклеиновый,0.00015,96.txt
нуклеиновый,0.00015,97.txt
ныне,0.00015,1.txt
ныне,0.00015,12.txt
ныне,0.00015,2.txt
ныне,0.00015,20.txt
ныне,0.00015,78.txt
нырять,0.00015,94.txt
нырять,0.00015,96.txt
нырять,0.00015,97.txt
оба,0.00015,52.txt
обещать,0.00015,52.txt
обида,0.00015,46.txt
обида,0.00015,48.txt
обида,0.00015,49.txt
область,0.00015,25.txt
облучать,0.00015,94.txt
облучать,0.00015,96.txt
облучать,0.00015,97.txt
облучение,0.00015,94.txt
облучение,0.00015,96.txt
облучение,0.00015,97.txt
обновлять,0.00015,27.txt
обновлять,0.00015,63.txt
обновлять,0.00015,67.txt
обновлять,0.00015,72.txt
обновлять,0.00015,78.txt
оболочка,0.00015,14.txt
оболочка,0.00015,25.txt
оболочка,0.00015,27.txt
обработка,0.00015,29.txt
обработка,0.00015,33.txt
обработка,0.00015,34.txt
обработка,0.00015,62.txt
образ,0.00015,61.txt
образ,0.00015,99.txt
образование,0.00015,21.txt
образовываться,0.00015,16.txt
образовываться,0.00015,47.txt
обратно,0.00015,83.txt
обратно,0.00015,89.txt
обратно,0.00015,90.txt
обращаться,0.00015,1.txt
обращаться,0.00015,2.txt
обращаться,0.00015,20.txt
обращение,0.00015,72.txt
обрезок,0.00015,94.txt
обрезок,0.00015,96.txt
обрезок,0.00015,97.txt
обсуждение,0.00015,13.txt
обучать,0.00015,39.txt
обучать,0.00015,40.txt
общество,0.00015,14.txt
общество,0.00015,17.txt
общество,0.00015,26.txt
объем,0.00015,61.txt
объем,0.00015,99.txt
объявлять,0.00015,37.txt
объявлять,0.00015,38.txt
объяснять,0.00015,54.txt
обязанный,0.00015,11.txt
обязанный,0.00015,12.txt
ограниченный,0.00015,17.txt
ограниченный,0.00015,62.txt
ограничиваться,0.00015,71.txt
одевать,0.00015,94.txt
одевать,0.00015,96.txt
одевать,0.00015,97.txt
один,0.00015,26.txt
один,0.00015,92.txt
один,0.00015,53.txt
однарозовый,0.00015,94.txt
однарозовый,0.00015,96.txt
однарозовый,0.00015,97.txt
одноцепочечный,0.00015,94.txt
одноцепочечный,0.00015,96.txt
одноцепочечный,0.00015,97.txt
ожог,0.00015,94.txt
ожог,0.00015,96.txt
ожог,0.00015,97.txt
озоновый,0.00015,94.txt
озоновый,0.00015,96.txt
озоновый,0.00015,97.txt
ока,0.00015,60.txt
ока,0.00015,64.txt
ока,0.00015,65.txt
оказывать,0.00015,41.txt
оказывать,0.00015,42.txt
оказывать,0.00015,83.txt
оказывать,0.00015,89.txt
оказывать,0.00015,90.txt
оказываться,0.00015,27.txt
оказываться,0.00015,70.txt
оказываться,0.00015,74.txt
оказываться,0.00015,75.txt
окг,0.00015,29.txt
окг,0.00015,33.txt
окг,0.00015,34.txt
около,0.00015,43.txt
около,0.00015,44.txt
около,0.00015,54.txt
около,0.00015,7.txt
окружать,0.00015,16.txt
окружать,0.00015,32.txt
окружать,0.00015,85.txt
окружение,0.00015,84.txt
он,0.00015,16.txt
он,0.00015,52.txt
он,0.00015,85.txt
они,0.00015,85.txt
они,0.00015,73.txt
оно,0.00015,11.txt
опасность,0.00015,32.txt
опасность,0.00015,60.txt
опасность,0.00015,64.txt
опасность,0.00015,65.txt
опасность,0.00015,87.txt
оператор,0.00015,41.txt
оператор,0.00015,42.txt
оператор,0.00015,68.txt
оператор,0.00015,9.txt
операционный,0.00015,61.txt
операционный,0.00015,99.txt
описание,0.00015,55.txt
описание,0.00015,67.txt
оплата,0.00015,68.txt
оплата,0.00015,9.txt
опрыскивание,0.00015,94.txt
опрыскивание,0.00015,96.txt
опрыскивание,0.00015,97.txt
органик,0.00015,94.txt
органик,0.00015,96.txt
органик,0.00015,97.txt
органический,0.00015,95.txt
ориентироваться,0.00015,41.txt
ориентироваться,0.00015,42.txt
оркестр,0.00015,15.txt
оркестр,0.00015,55.txt
оркестр,0.00015,60.txt
оркестр,0.00015,64.txt
оркестр,0.00015,65.txt
ортоскопик,0.00015,46.txt
ортоскопик,0.00015,48.txt
ортоскопик,0.00015,49.txt
осваивать,0.00015,16.txt
осваивать,0.00015,17.txt
осваивать,0.00015,25.txt
осень,0.00015,62.txt
особенно,0.00015,46.txt
особенно,0.00015,48.txt
особенно,0.00015,49.txt
особенность,0.00015,30.txt
осознавать,0.00015,26.txt
осознавать,0.00015,60.txt
осознавать,0.00015,62.txt
осознавать,0.00015,64.txt
осознавать,0.00015,65.txt
осознавать,0.00015,84.txt
осознавать,0.00015,85.txt
осознанный,0.00015,46.txt
осознанный,0.00015,48.txt
осознанный,0.00015,49.txt
останавливаться,0.00015,52.txt
останавливаться,0.00015,56.txt
остыть,0.00015,29.txt
остыть,0.00015,33.txt
остыть,0.00015,34.txt
осуществляться,0.00015,1.txt
осуществляться,0.00015,11.txt
осуществляться,0.00015,12.txt
осуществляться,0.00015,2.txt
осуществляться,0.00015,20.txt
от,0.00015,13.txt
от,0.00015,66.txt
от,0.00015,21.txt
от,0.00015,53.txt
от,0.00015,26.txt
от,0.00015,46.txt
от,0.00015,48.txt
от,0.00015,49.txt
от,0.00015,60.txt
от,0.00015,64.txt
от,0.00015,65.txt
ответственный,0.00015,94.txt
ответственный,0.00015,96.txt
ответственный,0.00015,97.txt
отвлекать,0.00015,72.txt
отвлекать,0.00015,78.txt
отвлекать,0.00015,84.txt
отвлекать,0.00015,87.txt
отдаление,0.00015,46.txt
отдаление,0.00015,48.txt
отдаление,0.00015,49.txt
отдельностоящий,0.00015,46.txt
отдельностоящий,0.00015,48.txt
отдельностоящий,0.00015,49.txt
отдельность,0.00015,95.txt
отзыв,0.00015,60.txt
отзыв,0.00015,64.txt
отзыв,0.00015,65.txt
отзыв,0.00015,67.txt
отказ,0.00015,87.txt
откачаться,0.00015,29.txt
откачаться,0.00015,33.txt
откачаться,0.00015,34.txt
открывать,0.00015,68.txt
открывать,0.00015,85.txt
открывать,0.00015,9.txt
отливать,0.00015,29.txt
отливать,0.00015,33.txt
отливать,0.00015,34.txt
отличие,0.00015,52.txt
отличие,0.00015,53.txt
отличие,0.00015,56.txt
отличие,0.00015,83.txt
отличие,0.00015,89.txt
отличие,0.00015,90.txt
отменять,0.00015,39.txt
отменять,0.00015,40.txt
относительно,0.00015,70.txt
относительно,0.00015,74.txt
относительно,0.00015,75.txt
относиться,0.00015,39.txt
относиться,0.00015,40.txt
относиться,0.00015,52.txt
относиться,0.00015,53.txt
отписывать,0.00015,46.txt
отписывать,0.00015,48.txt
отписывать,0.00015,49.txt
отпугивать,0.00015,41.txt
отпугивать,0.00015,42.txt
отпуск,0.00015,67.txt
отпуск,0.00015,85.txt
отпуск,0.00015,87.txt
отрезать,0.00015,94.txt
отрезать,0.00015,96.txt
отрезать,0.00015,97.txt
отрицать,0.00015,95.txt
отстраивать,0.00015,29.txt
отстраивать,0.00015,33.txt
отстраивать,0.00015,34.txt
отстраиваться,0.00015,1.txt
отстраиваться,0.00015,12.txt
отстраиваться,0.00015,2.txt
отстраиваться,0.00015,20.txt
отстраиваться,0.00015,78.txt
отступ,0.00015,37.txt
отступ,0.00015,38.txt
отсутствие,0.00015,26.txt
отсутствие,0.00015,32.txt
отчет,0.00015,68.txt
отчет,0.00015,9.txt
отчетливо,0.00015,46.txt
отчетливо,0.00015,48.txt
отчетливо,0.00015,49.txt
отъюстировать,0.00015,29.txt
отъюстировать,0.00015,33.txt
отъюстировать,0.00015,34.txt
офис,0.00015,60.txt
офис,0.00015,64.txt
офис,0.00015,65.txt
оформление,0.00015,37.txt
оформление,0.00015,38.txt
оценка,0.00015,51.txt
оценка,0.00015,57.txt
оценка,0.00015,58.txt
очевидный,0.00015,26.txt
очевидный,0.00015,71.txt
очередной,0.00015,26.txt
очередной,0.00015,95.txt
ошибочный,0.00015,95.txt
ощущать,0.00015,41.txt
ощущать,0.00015,42.txt
павел,0.00015,16.txt
павел,0.00015,26.txt
павел,0.00015,71.txt
павел,0.00015,85.txt
павел,0.00015,87.txt
