term,tf-idf,document
реальность,0.0001393158,12.txt
реальность,0.0001393158,14.txt
реальность,0.0001393158,31.txt
робот,0.0001393158,11.txt
робот,0.0001393158,12.txt
робототехника,0.0001393158,12.txt
робототехника,0.0001393158,31.txt
робототехника,0.0001393158,63.txt
роль,0.0001393158,63.txt
ростелеком,0.0001393158,41.txt
ростелеком,0.0001393158,42.txt
рубль,0.0001393158,11.txt
снижаться,0.0001393158,11.txt
снижаться,0.0001393158,63.txt
снижаться,0.0001393158,77.txt
снижаться,0.0001393158,80.txt
снижаться,0.0001393158,81.txt
совершенно,0.0001393158,25.txt
совершенно,0.0001393158,77.txt
совершенно,0.0001393158,80.txt
совершенно,0.0001393158,81.txt
советовать,0.0001393158,73.txt
софт,0.0001393158,14.txt
софт,0.0001393158,25.txt
софт,0.0001393158,31.txt
софт,0.0001393158,52.txt
софт,0.0001393158,53.txt
сохранность,0.0001393158,73.txt
спад,0.0001393158,41.txt
спад,0.0001393158,42.txt
спрогнозировать,0.0001393158,41.txt
спрогнозировать,0.0001393158,42.txt
спутник,0.0001393158,11.txt
спутник,0.0001393158,14.txt
спутник,0.0001393158,63.txt
сравниваться,0.0001393158,73.txt
ссд,0.0001393158,73.txt
строка,0.0001393158,73.txt
суметь,0.0001393158,41.txt
суметь,0.0001393158,42.txt
твиттер,0.0001393158,41.txt
твиттер,0.0001393158,42.txt
теоретически,0.0001393158,73.txt
теплый,0.0001393158,41.txt
теплый,0.0001393158,42.txt
терять,0.0001393158,11.txt
терять,0.0001393158,63.txt
течение,0.0001393158,52.txt
течение,0.0001393158,53.txt
тошиба,0.0001393158,73.txt
тривиальный,0.0001393158,73.txt
тридцать,0.0001393158,41.txt
тридцать,0.0001393158,42.txt
убеждать,0.0001393158,41.txt
убеждать,0.0001393158,42.txt
убыток,0.0001393158,41.txt
убыток,0.0001393158,42.txt
указание,0.0001393158,73.txt
указываться,0.0001393158,73.txt
университет,0.0001393158,63.txt
упреждать,0.0001393158,73.txt
участок,0.0001393158,12.txt
участок,0.0001393158,52.txt
участок,0.0001393158,53.txt
учитель,0.0001393158,41.txt
учитель,0.0001393158,42.txt
фич,0.0001393158,73.txt
х,0.0001393158,31.txt
хватить,0.0001393158,25.txt
хватить,0.0001393158,52.txt
хватить,0.0001393158,53.txt
хм,0.0001393158,73.txt
ценность,0.0001393158,41.txt
ценность,0.0001393158,42.txt
че,0.0001393158,41.txt
че,0.0001393158,42.txt
черный,0.0001393158,11.txt
черный,0.0001393158,12.txt
чих,0.0001393158,41.txt
чих,0.0001393158,42.txt
эффективный,0.0001393158,53.txt
южный,0.0001393158,41.txt
южный,0.0001393158,42.txt
январь,0.0001393158,52.txt
если,0.0001392612,6.txt
более,0.0001391858,66.txt
очень,0.0001391858,1.txt
очень,0.0001391858,2.txt
очень,0.0001391858,20.txt
очень,0.0001391858,66.txt
бы,0.0001390975,73.txt
под,0.0001390975,71.txt
рекомендовать,0.0001390975,79.txt
карантин,0.000139008,17.txt
больший,0.0001389576,21.txt
г,0.0001389576,21.txt
г,0.0001389576,73.txt
график,0.0001389576,21.txt
группа,0.0001389576,73.txt
интересно,0.0001389576,94.txt
интересно,0.0001389576,96.txt
интересно,0.0001389576,97.txt
использоваться,0.0001389576,46.txt
использоваться,0.0001389576,48.txt
использоваться,0.0001389576,49.txt
компьютер,0.0001389576,21.txt
научно,0.0001389576,21.txt
оборудование,0.0001389576,94.txt
оборудование,0.0001389576,96.txt
оборудование,0.0001389576,97.txt
п,0.0001389576,46.txt
п,0.0001389576,48.txt
п,0.0001389576,49.txt
убегать,0.0001389576,21.txt
аккумулятор,0.0001389572,29.txt
аккумулятор,0.0001389572,33.txt
аккумулятор,0.0001389572,34.txt
аккумулятор,0.0001389572,62.txt
астрономический,0.0001389572,46.txt
астрономический,0.0001389572,48.txt
астрономический,0.0001389572,49.txt
белый,0.0001389572,54.txt
белый,0.0001389572,94.txt
белый,0.0001389572,96.txt
белый,0.0001389572,97.txt
больной,0.0001389572,54.txt
бумага,0.0001389572,94.txt
бумага,0.0001389572,96.txt
бумага,0.0001389572,97.txt
ввод,0.0001389572,54.txt
взглядывать,0.0001389572,54.txt
взяться,0.0001389572,30.txt
взяться,0.0001389572,94.txt
взяться,0.0001389572,96.txt
взяться,0.0001389572,97.txt
видимый,0.0001389572,46.txt
видимый,0.0001389572,48.txt
видимый,0.0001389572,49.txt
видимый,0.0001389572,94.txt
видимый,0.0001389572,96.txt
видимый,0.0001389572,97.txt
вилка,0.0001389572,62.txt
вилка,0.0001389572,94.txt
вилка,0.0001389572,96.txt
вилка,0.0001389572,97.txt
вносить,0.0001389572,54.txt
вносить,0.0001389572,94.txt
вносить,0.0001389572,96.txt
вносить,0.0001389572,97.txt
впечатляющий,0.0001389572,46.txt
впечатляющий,0.0001389572,48.txt
впечатляющий,0.0001389572,49.txt
выгода,0.0001389572,30.txt
добровольный,0.0001389572,29.txt
добровольный,0.0001389572,33.txt
добровольный,0.0001389572,34.txt
доклад,0.0001389572,95.txt
дополнять,0.0001389572,54.txt
дорожка,0.0001389572,62.txt
дышать,0.0001389572,95.txt
заводской,0.0001389572,29.txt
заводской,0.0001389572,33.txt
заводской,0.0001389572,34.txt
заводской,0.0001389572,94.txt
заводской,0.0001389572,96.txt
заводской,0.0001389572,97.txt
заканчивать,0.0001389572,62.txt
замена,0.0001389572,29.txt
замена,0.0001389572,33.txt
замена,0.0001389572,34.txt
замена,0.0001389572,95.txt
защищаться,0.0001389572,54.txt
институт,0.0001389572,95.txt
испытывать,0.0001389572,62.txt
испытывать,0.0001389572,95.txt
кажется,0.0001389572,29.txt
кажется,0.0001389572,33.txt
кажется,0.0001389572,34.txt
каков,0.0001389572,29.txt
каков,0.0001389572,33.txt
каков,0.0001389572,34.txt
карантинный,0.0001389572,95.txt
кассета,0.0001389572,62.txt
кассета,0.0001389572,94.txt
кассета,0.0001389572,96.txt
кассета,0.0001389572,97.txt
км,0.0001389572,30.txt
км,0.0001389572,46.txt
км,0.0001389572,48.txt
км,0.0001389572,49.txt
кожа,0.0001389572,46.txt
кожа,0.0001389572,48.txt
кожа,0.0001389572,49.txt
комфортный,0.0001389572,54.txt
ловить,0.0001389572,95.txt
любопытный,0.0001389572,30.txt
любопытный,0.0001389572,62.txt
мать,0.0001389572,94.txt
мать,0.0001389572,96.txt
мать,0.0001389572,97.txt
методика,0.0001389572,46.txt
методика,0.0001389572,48.txt
методика,0.0001389572,49.txt
метр,0.0001389572,30.txt
миллиард,0.0001389572,54.txt
миллиард,0.0001389572,62.txt
н,0.0001389572,54.txt
насчет,0.0001389572,94.txt
насчет,0.0001389572,96.txt
насчет,0.0001389572,97.txt
неисправный,0.0001389572,46.txt
неисправный,0.0001389572,48.txt
неисправный,0.0001389572,49.txt
нормально,0.0001389572,95.txt
нужда,0.0001389572,54.txt
обладать,0.0001389572,29.txt
обладать,0.0001389572,33.txt
обладать,0.0001389572,34.txt
обозначать,0.0001389572,94.txt
обозначать,0.0001389572,96.txt
обозначать,0.0001389572,97.txt
октябрь,0.0001389572,46.txt
октябрь,0.0001389572,48.txt
октябрь,0.0001389572,49.txt
описываться,0.0001389572,46.txt
описываться,0.0001389572,48.txt
описываться,0.0001389572,49.txt
оптимизировать,0.0001389572,94.txt
оптимизировать,0.0001389572,96.txt
оптимизировать,0.0001389572,97.txt
орган,0.0001389572,94.txt
орган,0.0001389572,96.txt
орган,0.0001389572,97.txt
основный,0.0001389572,29.txt
основный,0.0001389572,33.txt
основный,0.0001389572,34.txt
основный,0.0001389572,54.txt
открываться,0.0001389572,54.txt
отмена,0.0001389572,54.txt
отмена,0.0001389572,95.txt
перемещаться,0.0001389572,46.txt
перемещаться,0.0001389572,48.txt
перемещаться,0.0001389572,49.txt
перемещаться,0.0001389572,54.txt
повышение,0.0001389572,46.txt
повышение,0.0001389572,48.txt
повышение,0.0001389572,49.txt
подготовить,0.0001389572,62.txt
подождать,0.0001389572,29.txt
подождать,0.0001389572,33.txt
подождать,0.0001389572,34.txt
постепенно,0.0001389572,54.txt
похоже,0.0001389572,94.txt
похоже,0.0001389572,96.txt
похоже,0.0001389572,97.txt
предпринимать,0.0001389572,29.txt
предпринимать,0.0001389572,33.txt
предпринимать,0.0001389572,34.txt
предсказание,0.0001389572,95.txt
прибор,0.0001389572,30.txt
прибор,0.0001389572,62.txt
прибор,0.0001389572,94.txt
прибор,0.0001389572,96.txt
прибор,0.0001389572,97.txt
придумывать,0.0001389572,30.txt
признавать,0.0001389572,54.txt
прикидывать,0.0001389572,29.txt
прикидывать,0.0001389572,33.txt
прикидывать,0.0001389572,34.txt
примерный,0.0001389572,29.txt
примерный,0.0001389572,33.txt
примерный,0.0001389572,34.txt
примерный,0.0001389572,94.txt
примерный,0.0001389572,96.txt
примерный,0.0001389572,97.txt
пропускать,0.0001389572,94.txt
пропускать,0.0001389572,96.txt
пропускать,0.0001389572,97.txt
проявлять,0.0001389572,54.txt
равномерно,0.0001389572,94.txt
равномерно,0.0001389572,96.txt
равномерно,0.0001389572,97.txt
разрыв,0.0001389572,29.txt
разрыв,0.0001389572,33.txt
разрыв,0.0001389572,34.txt
рассмотрение,0.0001389572,30.txt
редкий,0.0001389572,46.txt
редкий,0.0001389572,48.txt
редкий,0.0001389572,49.txt
сессия,0.0001389572,46.txt
сессия,0.0001389572,48.txt
сессия,0.0001389572,49.txt
снг,0.0001389572,95.txt
сожаление,0.0001389572,95.txt
сознание,0.0001389572,95.txt
солнце,0.0001389572,95.txt
сплошной,0.0001389572,94.txt
сплошной,0.0001389572,96.txt
сплошной,0.0001389572,97.txt
спокойствие,0.0001389572,54.txt
спокойствие,0.0001389572,95.txt
судить,0.0001389572,30.txt
тайна,0.0001389572,30.txt
темп,0.0001389572,95.txt
тепловой,0.0001389572,29.txt
тепловой,0.0001389572,30.txt
тепловой,0.0001389572,33.txt
тепловой,0.0001389572,34.txt
тепловой,0.0001389572,46.txt
тепловой,0.0001389572,48.txt
тепловой,0.0001389572,49.txt
тренд,0.0001389572,95.txt
трепет,0.0001389572,46.txt
трепет,0.0001389572,48.txt
трепет,0.0001389572,49.txt
убивать,0.0001389572,30.txt
убивать,0.0001389572,95.txt
увеличиваться,0.0001389572,46.txt
увеличиваться,0.0001389572,48.txt
увеличиваться,0.0001389572,49.txt
узел,0.0001389572,30.txt
формула,0.0001389572,94.txt
формула,0.0001389572,96.txt
формула,0.0001389572,97.txt
фотография,0.0001389572,30.txt
фраза,0.0001389572,94.txt
фраза,0.0001389572,96.txt
фраза,0.0001389572,97.txt
чувствовать,0.0001389572,94.txt
чувствовать,0.0001389572,96.txt
чувствовать,0.0001389572,97.txt
шторм,0.0001389572,46.txt
шторм,0.0001389572,48.txt
шторм,0.0001389572,49.txt
экзоскелет,0.0001389572,95.txt
юрист,0.0001389572,62.txt
и,0.000138754,17.txt
решение,0.0001386648,84.txt
хорошо,0.0001386648,7.txt
коронавирус,0.0001385755,85.txt
при,0.0001385755,60.txt
при,0.0001385755,64.txt
при,0.0001385755,65.txt
при,0.0001385755,95.txt
в,0.0001384625,78.txt
другой,0.0001384299,84.txt
